outcome_id,student_id,internship_id,application_status,application_date,selection_date,interview_rounds,final_decision,feedback_score,rejection_reason,success
OUT_008185,STU_01672,INT_00129,rejected,2025-09-23 02:46:04.824808,2025-09-29 02:46:04.824808,2,rejected,2.9,insufficient experience,0
OUT_008186,STU_04278,INT_00411,rejected,2025-09-23 02:45:57.907208,2025-10-17 02:45:57.907208,0,rejected,3.4,position filled,0
OUT_008187,STU_03371,INT_00759,rejected,2025-09-23 02:45:06.438194,2025-09-30 02:45:06.438194,1,rejected,3.7,academic performance,0
OUT_008188,STU_04378,INT_00598,rejected,2025-09-23 02:45:11.196848,2025-10-19 02:45:11.196848,2,rejected,2.2,technical skills gap,0
OUT_008189,STU_02997,INT_00685,rejected,2025-09-23 02:44:56.994751,2025-10-19 02:44:56.994751,2,rejected,2.9,cultural fit,0
OUT_008190,STU_01161,INT_00314,rejected,2025-09-23 02:48:28.847864,2025-10-17 02:48:28.847864,0,rejected,3.9,interview performance,0
OUT_008191,STU_00397,INT_00486,rejected,2025-09-23 02:50:22.958172,2025-10-21 02:50:22.958172,2,rejected,2.0,interview performance,0
OUT_008192,STU_00643,INT_00737,rejected,2025-09-23 02:45:35.844992,2025-09-30 02:45:35.844992,1,rejected,3.7,academic performance,0
OUT_008193,STU_01329,INT_00611,rejected,2025-09-23 02:46:14.885573,2025-10-06 02:46:14.885573,2,rejected,2.4,interview performance,0
OUT_008194,STU_03623,INT_00401,rejected,2025-09-23 02:48:43.972537,2025-10-07 02:48:43.972537,1,rejected,3.4,timing issues,0
OUT_008195,STU_01503,INT_00487,rejected,2025-09-23 02:49:03.198180,2025-10-04 02:49:03.198180,2,rejected,2.3,skills mismatch,0
OUT_008196,STU_00990,INT_00626,rejected,2025-09-23 02:46:25.830058,2025-10-07 02:46:25.830058,2,rejected,2.5,insufficient experience,0
OUT_008197,STU_03732,INT_00285,rejected,2025-09-23 02:48:40.642651,2025-10-14 02:48:40.642651,0,rejected,3.2,academic performance,0
OUT_008198,STU_00022,INT_00974,rejected,2025-09-23 02:47:24.366333,2025-10-06 02:47:24.366333,1,rejected,3.1,skills mismatch,0
OUT_008199,STU_00151,INT_00409,rejected,2025-09-23 02:45:01.232422,2025-09-29 02:45:01.232422,2,rejected,2.4,interview performance,0
OUT_008200,STU_04029,INT_00110,rejected,2025-09-23 02:50:07.810908,2025-09-28 02:50:07.810908,0,rejected,2.3,interview performance,0
OUT_008201,STU_00803,INT_00601,rejected,2025-09-23 02:50:07.533939,2025-10-08 02:50:07.533939,1,rejected,2.9,insufficient experience,0
OUT_008202,STU_04083,INT_00047,rejected,2025-09-23 02:50:30.941665,2025-10-13 02:50:30.941665,2,rejected,2.2,budget constraints,0
OUT_008203,STU_00379,INT_00815,rejected,2025-09-23 02:46:00.964738,2025-10-04 02:46:00.964738,0,rejected,2.6,insufficient experience,0
OUT_008204,STU_00295,INT_00081,rejected,2025-09-23 02:49:37.751049,2025-09-29 02:49:37.751049,1,rejected,3.1,position filled,0
OUT_008205,STU_04958,INT_00723,rejected,2025-09-23 02:48:45.792592,2025-10-13 02:48:45.792592,2,rejected,2.4,insufficient experience,0
OUT_008206,STU_00409,INT_00335,rejected,2025-09-23 02:45:33.859989,2025-10-21 02:45:33.859989,1,rejected,3.2,budget constraints,0
OUT_008207,STU_04548,INT_00769,rejected,2025-09-23 02:46:57.644137,2025-10-20 02:46:57.644137,2,rejected,3.2,cultural fit,0
OUT_008208,STU_03140,INT_00153,rejected,2025-09-23 02:48:39.674933,2025-09-29 02:48:39.674933,1,rejected,2.1,academic performance,0
OUT_008209,STU_02810,INT_00143,rejected,2025-09-23 02:48:10.786043,2025-10-11 02:48:10.786043,0,rejected,2.8,cultural fit,0
OUT_008210,STU_04096,INT_00030,rejected,2025-09-23 02:45:35.657027,2025-10-11 02:45:35.657027,2,rejected,2.1,cultural fit,0
OUT_008211,STU_02441,INT_01000,rejected,2025-09-23 02:49:22.543371,2025-09-26 02:49:22.543371,1,rejected,2.0,cultural fit,0
OUT_008212,STU_03960,INT_00758,rejected,2025-09-23 02:48:33.398709,2025-10-18 02:48:33.398709,2,rejected,3.4,timing issues,0
OUT_008213,STU_04811,INT_00531,rejected,2025-09-23 02:46:05.386157,2025-10-07 02:46:05.386157,0,rejected,3.4,insufficient experience,0
OUT_008214,STU_04826,INT_00163,rejected,2025-09-23 02:49:39.670301,2025-10-18 02:49:39.670301,1,rejected,3.5,technical skills gap,0
OUT_008215,STU_01039,INT_00111,rejected,2025-09-23 02:48:36.401156,2025-10-15 02:48:36.401156,1,rejected,3.8,skills mismatch,0
OUT_008216,STU_04890,INT_00368,rejected,2025-09-23 02:44:52.476330,2025-10-13 02:44:52.476330,2,rejected,3.6,position filled,0
OUT_008217,STU_03549,INT_00679,rejected,2025-09-23 02:47:46.396998,2025-09-30 02:47:46.396998,0,rejected,3.6,interview performance,0
OUT_008218,STU_00803,INT_00489,rejected,2025-09-23 02:47:50.475121,2025-10-08 02:47:50.475121,2,rejected,2.6,budget constraints,0
OUT_008219,STU_04766,INT_00851,rejected,2025-09-23 02:48:33.290382,2025-10-08 02:48:33.290382,1,rejected,3.3,cultural fit,0
OUT_008220,STU_01733,INT_00540,rejected,2025-09-23 02:48:32.383776,2025-09-29 02:48:32.383776,2,rejected,2.4,academic performance,0
OUT_008221,STU_01079,INT_00244,rejected,2025-09-23 02:44:59.321120,2025-10-09 02:44:59.321120,0,rejected,2.6,timing issues,0
OUT_008222,STU_01883,INT_00972,rejected,2025-09-23 02:45:35.423389,2025-10-18 02:45:35.423389,0,rejected,3.8,budget constraints,0
OUT_008223,STU_01577,INT_00442,rejected,2025-09-23 02:47:07.958130,2025-10-18 02:47:07.958130,2,rejected,2.0,position filled,0
OUT_008224,STU_04581,INT_00327,rejected,2025-09-23 02:50:28.976347,2025-10-20 02:50:28.976347,0,rejected,2.5,cultural fit,0
OUT_008225,STU_01128,INT_00196,rejected,2025-09-23 02:46:01.491223,2025-10-21 02:46:01.491223,0,rejected,3.5,interview performance,0
OUT_008226,STU_00220,INT_00304,rejected,2025-09-23 02:47:04.683205,2025-10-22 02:47:04.683205,1,rejected,2.6,position filled,0
OUT_008227,STU_01486,INT_00760,rejected,2025-09-23 02:48:52.762992,2025-10-21 02:48:52.762992,0,rejected,3.3,technical skills gap,0
OUT_008228,STU_00167,INT_00544,rejected,2025-09-23 02:45:42.703125,2025-10-11 02:45:42.703125,0,rejected,3.9,skills mismatch,0
OUT_008229,STU_03499,INT_00033,rejected,2025-09-23 02:49:32.608928,2025-10-18 02:49:32.608928,0,rejected,3.8,position filled,0
OUT_008230,STU_01296,INT_00970,rejected,2025-09-23 02:46:15.087543,2025-10-02 02:46:15.087543,1,rejected,2.6,interview performance,0
OUT_008231,STU_04476,INT_00497,rejected,2025-09-23 02:49:47.064919,2025-10-21 02:49:47.064919,1,rejected,3.4,academic performance,0
OUT_008232,STU_02986,INT_00988,rejected,2025-09-23 02:47:04.629481,2025-10-01 02:47:04.629481,2,rejected,3.7,cultural fit,0
OUT_008233,STU_01579,INT_00658,rejected,2025-09-23 02:49:33.075470,2025-10-22 02:49:33.075470,0,rejected,2.5,position filled,0
OUT_008234,STU_04902,INT_00684,rejected,2025-09-23 02:45:29.799053,2025-10-08 02:45:29.799053,2,rejected,3.9,interview performance,0
OUT_008235,STU_04100,INT_00488,rejected,2025-09-23 02:48:17.401168,2025-10-21 02:48:17.401168,2,rejected,2.2,insufficient experience,0
OUT_008236,STU_00809,INT_00307,rejected,2025-09-23 02:46:24.856956,2025-10-22 02:46:24.856956,0,rejected,3.6,budget constraints,0
OUT_008237,STU_03178,INT_00394,rejected,2025-09-23 02:49:22.951623,2025-10-20 02:49:22.951623,1,rejected,3.4,budget constraints,0
OUT_008238,STU_02551,INT_00384,rejected,2025-09-23 02:47:07.465996,2025-10-17 02:47:07.465996,2,rejected,2.1,position filled,0
OUT_008239,STU_00989,INT_00711,rejected,2025-09-23 02:47:45.308323,2025-10-08 02:47:45.308323,0,rejected,3.2,academic performance,0
OUT_008240,STU_01583,INT_00902,rejected,2025-09-23 02:45:33.870111,2025-10-07 02:45:33.870111,0,rejected,2.2,interview performance,0
OUT_008241,STU_02182,INT_00864,rejected,2025-09-23 02:44:50.041038,2025-09-27 02:44:50.041038,2,rejected,3.7,budget constraints,0
OUT_008242,STU_03335,INT_00726,rejected,2025-09-23 02:50:13.097596,2025-10-03 02:50:13.097596,1,rejected,3.7,budget constraints,0
OUT_008243,STU_00267,INT_00243,rejected,2025-09-23 02:49:19.089072,2025-10-02 02:49:19.089072,1,rejected,3.2,skills mismatch,0
OUT_008244,STU_01412,INT_00084,rejected,2025-09-23 02:44:54.972326,2025-10-11 02:44:54.972326,0,rejected,3.9,skills mismatch,0
OUT_008245,STU_03864,INT_00204,rejected,2025-09-23 02:50:28.073709,2025-10-08 02:50:28.073709,0,rejected,2.8,budget constraints,0
OUT_008246,STU_02489,INT_00090,rejected,2025-09-23 02:47:31.837751,2025-10-07 02:47:31.837751,0,rejected,3.0,insufficient experience,0
OUT_008247,STU_04822,INT_00009,rejected,2025-09-23 02:48:10.251587,2025-10-20 02:48:10.251587,2,rejected,3.2,academic performance,0
OUT_008248,STU_02140,INT_00068,rejected,2025-09-23 02:45:53.571056,2025-09-27 02:45:53.571056,1,rejected,2.4,position filled,0
OUT_008249,STU_02689,INT_00089,rejected,2025-09-23 02:44:59.858285,2025-10-02 02:44:59.858285,2,rejected,3.7,timing issues,0
OUT_008250,STU_03893,INT_00921,rejected,2025-09-23 02:45:28.723299,2025-10-18 02:45:28.723299,0,rejected,3.9,technical skills gap,0
OUT_008251,STU_03619,INT_00546,rejected,2025-09-23 02:48:34.194214,2025-10-17 02:48:34.194214,1,rejected,4.0,insufficient experience,0
OUT_008252,STU_04068,INT_00930,rejected,2025-09-23 02:47:35.525327,2025-10-09 02:47:35.525327,0,rejected,3.5,technical skills gap,0
OUT_008253,STU_03150,INT_00680,rejected,2025-09-23 02:45:44.489369,2025-10-02 02:45:44.489369,0,rejected,3.0,budget constraints,0
OUT_008254,STU_00371,INT_00271,rejected,2025-09-23 02:46:03.619387,2025-10-12 02:46:03.619387,0,rejected,3.7,skills mismatch,0
OUT_008255,STU_03366,INT_00754,rejected,2025-09-23 02:47:26.026458,2025-10-13 02:47:26.026458,0,rejected,3.3,timing issues,0
OUT_008256,STU_04012,INT_00244,rejected,2025-09-23 02:47:13.216937,2025-10-06 02:47:13.216937,0,rejected,2.9,interview performance,0
OUT_008257,STU_02469,INT_00960,rejected,2025-09-23 02:46:57.975782,2025-10-22 02:46:57.975782,2,rejected,3.5,position filled,0
OUT_008258,STU_03084,INT_00126,rejected,2025-09-23 02:45:02.964937,2025-10-16 02:45:02.964937,0,rejected,2.4,position filled,0
OUT_008259,STU_03484,INT_00931,rejected,2025-09-23 02:48:22.650126,2025-09-26 02:48:22.650126,1,rejected,2.5,cultural fit,0
OUT_008260,STU_04600,INT_00702,rejected,2025-09-23 02:48:52.954426,2025-09-29 02:48:52.954426,2,rejected,3.8,skills mismatch,0
OUT_008261,STU_01313,INT_00916,rejected,2025-09-23 02:49:39.028109,2025-09-29 02:49:39.028109,1,rejected,2.7,position filled,0
OUT_008262,STU_04858,INT_00697,rejected,2025-09-23 02:48:58.976177,2025-10-19 02:48:58.976177,0,rejected,3.9,technical skills gap,0
OUT_008263,STU_03371,INT_00388,rejected,2025-09-23 02:46:31.755135,2025-10-04 02:46:31.755135,1,rejected,3.8,interview performance,0
OUT_008264,STU_03058,INT_00608,rejected,2025-09-23 02:45:06.892653,2025-10-21 02:45:06.892653,2,rejected,2.8,academic performance,0
OUT_008265,STU_01271,INT_00632,rejected,2025-09-23 02:46:43.008363,2025-10-01 02:46:43.008363,1,rejected,2.1,budget constraints,0
OUT_008266,STU_02758,INT_00372,rejected,2025-09-23 02:45:10.152313,2025-10-05 02:45:10.152313,0,rejected,2.7,budget constraints,0
OUT_008267,STU_04421,INT_00052,rejected,2025-09-23 02:45:36.469410,2025-10-01 02:45:36.469410,2,rejected,3.1,budget constraints,0
OUT_008268,STU_04520,INT_00115,rejected,2025-09-23 02:49:42.113559,2025-10-07 02:49:42.113559,1,rejected,2.7,position filled,0
OUT_008269,STU_02641,INT_00192,rejected,2025-09-23 02:48:47.381223,2025-10-16 02:48:47.381223,1,rejected,2.0,technical skills gap,0
OUT_008270,STU_04150,INT_00681,rejected,2025-09-23 02:49:19.559886,2025-10-03 02:49:19.559886,2,rejected,3.3,budget constraints,0
OUT_008271,STU_01290,INT_00276,rejected,2025-09-23 02:48:36.064311,2025-10-19 02:48:36.064311,0,rejected,3.6,academic performance,0
OUT_008272,STU_00444,INT_00381,rejected,2025-09-23 02:49:03.122730,2025-10-03 02:49:03.122730,0,rejected,2.3,timing issues,0
OUT_008273,STU_02583,INT_00267,rejected,2025-09-23 02:44:53.300041,2025-10-04 02:44:53.300041,0,rejected,2.4,interview performance,0
OUT_008274,STU_03438,INT_00098,rejected,2025-09-23 02:47:44.356566,2025-10-12 02:47:44.356566,0,rejected,2.2,skills mismatch,0
OUT_008275,STU_01359,INT_00820,rejected,2025-09-23 02:49:54.053043,2025-10-15 02:49:54.053043,2,rejected,3.5,technical skills gap,0
OUT_008276,STU_03865,INT_00837,rejected,2025-09-23 02:50:23.551486,2025-09-30 02:50:23.551486,2,rejected,2.4,skills mismatch,0
OUT_008277,STU_00732,INT_00999,rejected,2025-09-23 02:50:18.388201,2025-10-11 02:50:18.388201,1,rejected,2.1,budget constraints,0
OUT_008278,STU_03367,INT_00534,rejected,2025-09-23 02:45:16.981717,2025-10-19 02:45:16.981717,2,rejected,2.7,academic performance,0
OUT_008279,STU_00106,INT_00429,rejected,2025-09-23 02:49:35.059626,2025-10-19 02:49:35.059626,2,rejected,3.0,skills mismatch,0
OUT_008280,STU_01221,INT_00564,rejected,2025-09-23 02:44:57.983447,2025-10-08 02:44:57.983447,1,rejected,3.6,insufficient experience,0
OUT_008281,STU_04628,INT_00431,rejected,2025-09-23 02:45:58.131894,2025-10-22 02:45:58.131894,2,rejected,2.3,academic performance,0
OUT_008282,STU_03666,INT_00161,rejected,2025-09-23 02:49:44.051944,2025-10-03 02:49:44.051944,2,rejected,3.7,technical skills gap,0
OUT_008283,STU_00514,INT_00103,rejected,2025-09-23 02:46:46.647624,2025-10-13 02:46:46.647624,1,rejected,2.7,interview performance,0
OUT_008284,STU_01727,INT_00046,rejected,2025-09-23 02:45:30.033457,2025-09-29 02:45:30.033457,2,rejected,3.7,technical skills gap,0
OUT_008285,STU_00217,INT_00660,rejected,2025-09-23 02:46:41.709580,2025-10-03 02:46:41.709580,2,rejected,2.5,position filled,0
OUT_008286,STU_03282,INT_00207,rejected,2025-09-23 02:46:40.668432,2025-10-17 02:46:40.668432,0,rejected,3.1,budget constraints,0
OUT_008287,STU_02340,INT_00549,rejected,2025-09-23 02:50:42.934933,2025-09-29 02:50:42.934933,1,rejected,3.8,position filled,0
OUT_008288,STU_00783,INT_00376,rejected,2025-09-23 02:49:42.023326,2025-10-20 02:49:42.023326,0,rejected,2.1,timing issues,0
OUT_008289,STU_04580,INT_00668,rejected,2025-09-23 02:48:21.521676,2025-10-03 02:48:21.521676,0,rejected,2.3,insufficient experience,0
OUT_008290,STU_04437,INT_00076,rejected,2025-09-23 02:48:51.767856,2025-10-05 02:48:51.767856,0,rejected,2.1,academic performance,0
OUT_008291,STU_02529,INT_00435,rejected,2025-09-23 02:47:27.332080,2025-10-11 02:47:27.332080,2,rejected,2.1,position filled,0
OUT_008292,STU_04399,INT_00223,rejected,2025-09-23 02:48:48.976895,2025-10-22 02:48:48.976895,0,rejected,2.3,insufficient experience,0
OUT_008293,STU_03449,INT_00131,rejected,2025-09-23 02:49:04.226597,2025-09-28 02:49:04.226597,2,rejected,3.8,interview performance,0
OUT_008294,STU_04596,INT_00123,rejected,2025-09-23 02:47:20.139453,2025-10-08 02:47:20.139453,0,rejected,3.6,budget constraints,0
OUT_008295,STU_03039,INT_00610,rejected,2025-09-23 02:48:16.139600,2025-10-09 02:48:16.139600,1,rejected,2.3,insufficient experience,0
OUT_008296,STU_02846,INT_00688,rejected,2025-09-23 02:48:22.230430,2025-10-20 02:48:22.230430,2,rejected,3.1,budget constraints,0
OUT_008297,STU_00165,INT_00192,rejected,2025-09-23 02:49:18.088969,2025-10-08 02:49:18.088969,0,rejected,3.3,skills mismatch,0
OUT_008298,STU_01999,INT_00044,rejected,2025-09-23 02:48:47.519295,2025-10-12 02:48:47.519295,2,rejected,2.2,budget constraints,0
OUT_008299,STU_03159,INT_00021,rejected,2025-09-23 02:49:23.012867,2025-10-09 02:49:23.012867,2,rejected,2.2,interview performance,0
OUT_008300,STU_00202,INT_00691,rejected,2025-09-23 02:45:17.125983,2025-10-17 02:45:17.125983,0,rejected,3.4,position filled,0
OUT_008301,STU_00467,INT_00989,rejected,2025-09-23 02:47:43.684318,2025-10-05 02:47:43.684318,2,rejected,2.6,timing issues,0
OUT_008302,STU_02844,INT_00656,rejected,2025-09-23 02:45:57.009012,2025-10-09 02:45:57.009012,2,rejected,3.4,position filled,0
OUT_008303,STU_02296,INT_00377,rejected,2025-09-23 02:44:49.575257,2025-10-11 02:44:49.575257,2,rejected,2.8,timing issues,0
OUT_008304,STU_04418,INT_00121,rejected,2025-09-23 02:49:34.510554,2025-10-21 02:49:34.510554,1,rejected,3.5,skills mismatch,0
OUT_008305,STU_03562,INT_00555,rejected,2025-09-23 02:48:48.004223,2025-10-21 02:48:48.004223,2,rejected,2.4,cultural fit,0
OUT_008306,STU_02653,INT_00246,rejected,2025-09-23 02:45:14.425329,2025-10-10 02:45:14.425329,2,rejected,3.8,insufficient experience,0
OUT_008307,STU_03740,INT_00850,rejected,2025-09-23 02:45:34.925428,2025-09-28 02:45:34.925428,2,rejected,3.7,position filled,0
OUT_008308,STU_00168,INT_00745,rejected,2025-09-23 02:50:15.761514,2025-10-08 02:50:15.761514,0,rejected,2.9,interview performance,0
OUT_008309,STU_01243,INT_00197,rejected,2025-09-23 02:50:30.678915,2025-10-15 02:50:30.678915,0,rejected,2.3,insufficient experience,0
OUT_008310,STU_04168,INT_00750,rejected,2025-09-23 02:47:12.137841,2025-10-04 02:47:12.137841,1,rejected,3.1,technical skills gap,0
OUT_008311,STU_01248,INT_00416,rejected,2025-09-23 02:45:42.829231,2025-10-19 02:45:42.829231,0,rejected,2.4,insufficient experience,0
OUT_008312,STU_00910,INT_00244,rejected,2025-09-23 02:50:31.384772,2025-10-01 02:50:31.384772,2,rejected,3.1,insufficient experience,0
OUT_008313,STU_02484,INT_00067,rejected,2025-09-23 02:50:20.207119,2025-10-06 02:50:20.207119,1,rejected,3.0,timing issues,0
OUT_008314,STU_04376,INT_00748,rejected,2025-09-23 02:45:28.426015,2025-10-16 02:45:28.426015,1,rejected,3.3,cultural fit,0
OUT_008315,STU_03017,INT_00398,rejected,2025-09-23 02:47:58.160448,2025-10-17 02:47:58.160448,2,rejected,3.4,cultural fit,0
OUT_008316,STU_04663,INT_00157,rejected,2025-09-23 02:46:04.325415,2025-10-21 02:46:04.325415,0,rejected,2.4,timing issues,0
OUT_008317,STU_04126,INT_00561,rejected,2025-09-23 02:47:55.985798,2025-10-09 02:47:55.985798,0,rejected,3.7,skills mismatch,0
OUT_008318,STU_01689,INT_00093,rejected,2025-09-23 02:47:36.622066,2025-10-02 02:47:36.622066,1,rejected,2.3,position filled,0
OUT_008319,STU_03815,INT_00938,rejected,2025-09-23 02:45:56.448148,2025-10-08 02:45:56.448148,1,rejected,2.3,insufficient experience,0
OUT_008320,STU_01417,INT_00152,rejected,2025-09-23 02:47:53.269267,2025-10-06 02:47:53.269267,2,rejected,3.5,insufficient experience,0
OUT_008321,STU_00688,INT_00019,rejected,2025-09-23 02:46:21.056113,2025-10-03 02:46:21.056113,0,rejected,3.6,cultural fit,0
OUT_008322,STU_00106,INT_00229,rejected,2025-09-23 02:49:55.471969,2025-10-17 02:49:55.471969,0,rejected,3.6,academic performance,0
OUT_008323,STU_03437,INT_00120,rejected,2025-09-23 02:49:52.407578,2025-10-10 02:49:52.407578,0,rejected,3.9,academic performance,0
OUT_008324,STU_02621,INT_00397,rejected,2025-09-23 02:48:38.197437,2025-10-19 02:48:38.197437,0,rejected,3.5,skills mismatch,0
OUT_008325,STU_03621,INT_00833,rejected,2025-09-23 02:46:45.750625,2025-10-02 02:46:45.750625,2,rejected,3.1,interview performance,0
OUT_008326,STU_03961,INT_00111,rejected,2025-09-23 02:50:29.493819,2025-09-28 02:50:29.493819,0,rejected,2.4,budget constraints,0
OUT_008327,STU_03400,INT_00689,rejected,2025-09-23 02:46:59.380539,2025-10-21 02:46:59.380539,0,rejected,2.4,insufficient experience,0
OUT_008328,STU_02062,INT_00327,rejected,2025-09-23 02:48:32.467804,2025-10-19 02:48:32.467804,0,rejected,2.1,skills mismatch,0
OUT_008329,STU_02112,INT_00147,rejected,2025-09-23 02:49:08.082071,2025-10-02 02:49:08.082071,0,rejected,3.7,timing issues,0
OUT_008330,STU_03629,INT_00789,rejected,2025-09-23 02:45:41.952702,2025-09-27 02:45:41.952702,0,rejected,3.4,interview performance,0
OUT_008331,STU_04756,INT_00030,rejected,2025-09-23 02:50:14.042463,2025-10-09 02:50:14.042463,0,rejected,3.4,academic performance,0
OUT_008332,STU_03126,INT_00631,rejected,2025-09-23 02:48:53.755391,2025-10-06 02:48:53.755391,2,rejected,2.4,position filled,0
OUT_008333,STU_03910,INT_00849,rejected,2025-09-23 02:46:24.779488,2025-10-11 02:46:24.779488,2,rejected,3.1,cultural fit,0
OUT_008334,STU_02813,INT_00513,rejected,2025-09-23 02:49:10.830111,2025-10-04 02:49:10.830111,1,rejected,2.4,cultural fit,0
OUT_008335,STU_02915,INT_00100,rejected,2025-09-23 02:46:46.146914,2025-10-03 02:46:46.146914,2,rejected,2.2,skills mismatch,0
OUT_008336,STU_00805,INT_00237,rejected,2025-09-23 02:45:52.822953,2025-10-14 02:45:52.822953,0,rejected,3.6,technical skills gap,0
OUT_008337,STU_01737,INT_00001,rejected,2025-09-23 02:48:20.785263,2025-10-16 02:48:20.785263,1,rejected,2.4,academic performance,0
OUT_008338,STU_04278,INT_00150,rejected,2025-09-23 02:44:59.495526,2025-10-11 02:44:59.495526,0,rejected,3.1,technical skills gap,0
OUT_008339,STU_02798,INT_00699,rejected,2025-09-23 02:46:43.165146,2025-10-12 02:46:43.165146,2,rejected,3.7,position filled,0
OUT_008340,STU_01862,INT_00707,rejected,2025-09-23 02:45:19.740303,2025-10-14 02:45:19.740303,0,rejected,2.0,interview performance,0
OUT_008341,STU_02711,INT_00867,rejected,2025-09-23 02:50:31.548063,2025-10-08 02:50:31.548063,2,rejected,2.9,timing issues,0
